Property Address,Year,Fair Market Value,Sale Price,Acres,Year Built,Latitude,Longitude
406.0 MILLER AVE TYBEE ISLAND GA 31328.0 406 MILLER AVE,2023,410800.0,349000.0,0.16,1995.0,32.010284753977,-80.84529138518
409.0 JONES AVE TYBEE ISLAND GA 31328.0 409 JONES AVE,2023,527900.0,0.0,0.16,1984.0,32.002972341788,-80.847260972065
405.0 JONES AVE TYBEE ISLAND GA 31328.0 405 JONES AVE,2023,419300.0,0.0,0.13,1966.0,32.002972341788,-80.847260972065
403.0 JONES AVE TYBEE ISLAND GA 31328.0 403 JONES AVE,2023,580700.0,650000.0,0.16,1960.0,32.002972341788,-80.847260972065
410.0 MILLER AVE TYBEE ISLAND GA 31328.0 410 MILLER AVE,2023,482100.0,239875.0,0.08,1998.0,32.010284753977,-80.84529138518
410.0 MILLER AVE TYBEE ISLAND GA 31328.0 410 MILLER AVE,2023,433600.0,0.0,0.08,1998.0,32.010284753977,-80.84529138518
402.0 MILLER AVE TYBEE ISLAND GA 31328.0 402 MILLER AVE,2023,541200.0,0.0,0.07,2002.0,32.010284753977,-80.84529138518
402.0 MILLER AVE TYBEE ISLAND GA 31328.0 402 MILLER AVE,2023,552400.0,355000.0,0.08,2002.0,32.010284753977,-80.84529138518
404.0 MILLER AVE TYBEE ISLAND GA 31328.0 404 MILLER AVE,2023,522700.0,395000.0,0.07,2002.0,32.010284753977,-80.84529138518
404.0 MILLER AVE TYBEE ISLAND GA 31328.0 404 MILLER AVE,2023,518700.0,455000.0,0.07,2002.0,32.010284753977,-80.84529138518
407.0 JONES AVE TYBEE ISLAND GA 31328.0 407 JONES AVE,2023,639900.0,487000.0,0.36,1940.0,32.002972341788,-80.847260972065
401.0 MILLER AVE TYBEE ISLAND GA 31328.0 401 MILLER AVE,2023,336300.0,71900.0,0.13,1987.0,32.010284753977,-80.84529138518
403.0 MILLER LN TYBEE ISLAND GA 31328.0 403 MILLER LN,2023,488000.0,98000.0,0.19,1987.0,32.010284753977,-80.84529138518
405.0 MILLER AVE TYBEE ISLAND GA 31328.0 405 MILLER AVE,2023,464000.0,238000.0,0.13,1987.0,32.010284753977,-80.84529138518
401.0 MILLER LN TYBEE ISLAND GA 31328.0 401 MILLER LN,2023,481400.0,73000.0,0.19,1987.0,32.010284753977,-80.84529138518
409.0 MILLER AVE TYBEE ISLAND GA 31328.0 409 MILLER AVE,2023,467100.0,300000.0,0.13,1987.0,32.010284753977,-80.84529138518
407.0 MILLER AVE TYBEE ISLAND GA 31328.0 407 MILLER AVE,2023,381700.0,188900.0,0.13,1987.0,32.010284753977,-80.84529138518
403.0 MILLER AVE TYBEE ISLAND GA 31328.0 403 MILLER AVE,2023,332100.0,386000.0,0.13,1987.0,32.010284753977,-80.84529138518
409.0 MILLER LN TYBEE ISLAND GA 31328.0 409 MILLER LN,2023,406100.0,297000.0,0.09,1989.0,32.010284753977,-80.84529138518
409.0 MILLER LN TYBEE ISLAND GA 31328.0 409 MILLER LN,2023,411300.0,210000.0,0.1,1989.0,32.010284753977,-80.84529138518
405.0 MILLER LN TYBEE ISLAND GA 31328.0 405 MILLER LN,2023,430000.0,149000.0,0.1,1995.0,32.010284753977,-80.84529138518
405.0 MILLER LN TYBEE ISLAND GA 31328.0 405 MILLER LN,2023,448500.0,290000.0,0.1,1995.0,32.010284753977,-80.84529138518
407.0 MILLER LN TYBEE ISLAND GA 31328.0 407 MILLER LN,2023,470000.0,323000.0,0.09,1996.0,32.010284753977,-80.84529138518
407.0 MILLER LN TYBEE ISLAND GA 31328.0 407 MILLER LN,2023,485600.0,253000.0,0.11,1995.0,32.010284753977,-80.84529138518
505.0 MILLER LN TYBEE ISLAND GA 31328.0 505 MILLER LN,2023,511400.0,338000.0,0.16,1986.0,32.010284753977,-80.84529138518
507.0 MILLER LN TYBEE ISLAND GA 31328.0 507 MILLER LN,2023,431100.0,0.0,0.16,1986.0,32.010284753977,-80.84529138518
503.0 MILLER LN TYBEE ISLAND GA 31328.0 503 MILLER LN,2023,198500.0,0.0,0.1,1986.0,32.010284753977,-80.84529138518
503.0 MILLER LN TYBEE ISLAND GA 31328.0 503 MILLER LN,2023,270400.0,122600.0,0.07,1986.0,32.010284753977,-80.84529138518
501.0 MILLER LN TYBEE ISLAND GA 31328.0 501 MILLER LN,2023,260000.0,150000.0,0.08,1986.0,32.010284753977,-80.84529138518
501.0 MILLER LN TYBEE ISLAND GA 31328.0 501 MILLER LN,2023,237600.0,264000.0,0.05,1986.0,32.010284753977,-80.84529138518
501.0 MILLER LN TYBEE ISLAND GA 31328.0 501 MILLER LN,2023,211400.0,170000.0,0.06,1986.0,32.010284753977,-80.84529138518
509.0 MILLER LN TYBEE ISLAND 509 MILLER LN,2023,434100.0,345000.0,0.16,1985.0,32.010284753977,-80.84529138518
501.0 MILLER LN TYBEE ISLAND GA 31328.0 501 MILLER LN,2023,294800.0,214500.0,0.07,1986.0,32.010284753977,-80.84529138518
509.0 MILLER AVE TYBEE ISLAND GA 31328.0 509 MILLER AVE,2023,590600.0,0.0,0.16,2002.0,32.010284753977,-80.84529138518
507.0 MILLER AVE TYBEE ISLAND GA 31328.0 507 MILLER AVE,2023,611500.0,0.0,0.16,1940.0,32.010284753977,-80.84529138518
505.0 MILLER AVE TYBEE ISLAND GA 31328.0 505 MILLER AVE,2023,930400.0,9100.0,0.16,1996.0,32.010284753977,-80.84529138518
403.0 CENTER ST TYBEE ISLAND GA 31328.0 403 CENTER ST,2023,620200.0,180000.0,0.16,1996.0,32.008633914491,-80.845461388078
404.0 5TH ST TYBEE ISLAND GA 31328.0 404 5TH ST,2023,767200.0,3000.0,0.49,1974.0,32.007608327132,-80.845646202613
509.0 JONES AVE TYBEE ISLAND GA 31328.0 509 JONES AVE,2023,579000.0,425000.0,0.16,1982.0,32.002972341788,-80.847260972065
507.0 JONES AVE TYBEE ISLAND GA 31328.0 507 JONES AVE,2023,514100.0,360000.0,0.16,1960.0,32.002972341788,-80.847260972065
501.0 JONES AVE TYBEE ISLAND GA 31328.0 501 JONES AVE,2023,479000.0,245000.0,0.16,1950.0,32.002972341788,-80.847260972065
505.0 JONES AVE TYBEE ISLAND GA 31328.0 505 JONES AVE,2023,632100.0,347900.0,0.16,1979.0,32.002972341788,-80.847260972065
503.0 JONES AVE TYBEE ISLAND GA 31328.0 503 JONES AVE,2023,531100.0,355500.0,0.16,1986.0,32.002972341788,-80.847260972065
406.0 6TH ST TYBEE ISLAND GA 31328.0 406 6TH ST,2023,389200.0,8800.0,0.14,1982.0,32.007324230811,-80.846306235203
402.0 6TH ST TYBEE ISLAND GA 31328.0 402 6TH ST,2023,403300.0,0.0,0.14,1984.0,32.007324230811,-80.846306235203
505.0 5TH ST TYBEE ISLAND GA 31328.0 505 5TH ST,2023,1021100.0,1055000.0,0.18,2004.0,32.007608327132,-80.845646202613
503.0 5TH ST TYBEE ISLAND GA 31328.0 503 5TH ST,2023,503700.0,0.0,0.11,1997.0,32.007608327132,-80.845646202613
501.0 5TH ST TYBEE ISLAND GA 31328.0 501 5TH ST,2023,499300.0,140000.0,0.11,1997.0,32.007608327132,-80.845646202613
203.0 5TH ST TYBEE ISLAND GA 31328.0 203 5TH ST,2023,341000.0,0.0,0.15,1954.0,32.007608327132,-80.845646202613
103.0 5TH ST TYBEE ISLAND GA 31328.0 103 5TH ST,2023,598500.0,137000.0,0.15,1926.0,32.007608327132,-80.845646202613
517.0 BUTLER AVE TYBEE ISLAND GA 31328.0 517 BUTLER AVE,2023,774800.0,300000.0,0.07,1999.0,32.00053888718,-80.845968511203
515.0 BUTLER AVE TYBEE ISLAND GA 31328.0 515 BUTLER AVE,2023,772300.0,310000.0,0.07,1999.0,32.00053888718,-80.845968511203
10.0 CENTER TER TYBEE ISLAND GA 31328.0 10 CENTER TER,2023,761100.0,0.0,0.15,1970.0,32.008633914491,-80.845461388078
8.0 CENTER TER TYBEE ISLAND GA 31328.0 8 CENTER TER,2023,667500.0,130000.0,0.15,1961.0,32.008633914491,-80.845461388078
6.0 CENTER TER TYBEE ISLAND GA 31328.0 6 CENTER TER,2023,1146400.0,0.0,0.15,1940.0,32.008633914491,-80.845461388078
1.0 CENTER ST UNIT 1 TYBEE ISLAND GA 31328.0 1 CENTER ST #1,2023,514700.0,0.0,0.0,1989.0,32.008633914491,-80.845461388078
1.0 CENTER ST UNIT 2 TYBEE ISLAND GA 31328.0 1 CENTER ST #2,2023,515400.0,740000.0,0.0,1989.0,32.008633914491,-80.845461388078
1.0 CENTER ST UNIT 3 TYBEE ISLAND GA 31328.0 1 CENTER ST #3,2023,498400.0,0.0,0.0,1989.0,32.008633914491,-80.845461388078
1.0 CENTER ST UNIT 4 TYBEE ISLAND GA 31328.0 1 CENTER ST #4,2023,498400.0,492500.0,0.0,1989.0,32.008633914491,-80.845461388078
1.0 CENTER ST UNIT 5 TYBEE ISLAND GA 31328.0 1 CENTER ST #5,2023,479700.0,0.0,0.0,1989.0,32.008633914491,-80.845461388078
1.0 CENTER ST UNIT 6 TYBEE ISLAND GA 31328.0 1 CENTER ST #6,2023,487800.0,689000.0,0.0,1989.0,32.008633914491,-80.845461388078
9.0 CENTER ST TYBEE ISLAND GA 31328.0 9 CENTER ST,2023,590700.0,100000.0,0.15,1948.0,32.008633914491,-80.845461388078
2.0 CENTER TER TYBEE ISLAND GA 31328.0 2 CENTER TER,2023,1755800.0,245000.0,0.25,1998.0,32.008633914491,-80.845461388078
4.0 CENTER TER TYBEE ISLAND GA 31328.0 4 CENTER TER,2023,670000.0,475000.0,0.07,1996.0,32.008633914491,-80.845461388078
4.0 CENTER TER TYBEE ISLAND GA 31328.0 4 CENTER TER,2023,788800.0,720000.0,0.09,1996.0,32.008633914491,-80.845461388078
7.0 CENTER ST TYBEE ISLAND GA 31328.0 7 CENTER ST,2023,1053500.0,0.0,0.13,2006.0,32.008633914491,-80.845461388078
5.0 CENTER ST TYBEE ISLAND GA 31328.0 5 CENTER ST,2023,1338700.0,850000.0,0.09,2006.0,32.008633914491,-80.845461388078
3.0 CENTER ST TYBEE ISLAND GA 31328.0 3 CENTER ST,2023,1338700.0,0.0,0.09,2006.0,32.008633914491,-80.845461388078
12.0 CENTER PL TYBEE ISLAND GA 31328.0 12 CENTER PL,2023,697100.0,0.0,0.15,1960.0,32.006806517954,-80.842635999826
10.0 CENTER PL TYBEE ISLAND GA 31328.0 10 CENTER PL,2023,1140500.0,841000.0,0.15,1990.0,32.006806517954,-80.842635999826
8.0 CENTER PL TYBEE ISLAND GA 31328.0 8 CENTER PL,2023,1412200.0,1187500.0,0.14,2003.0,32.006806517954,-80.842635999826
CENTER PL TYBEE ISLAND GA 31328.0 CENTER PL,2023,1854500.0,0.0,0.44,1954.0,32.006806517954,-80.842635999826
7.0 CENTER TER TYBEE ISLAND GA 31328.0 7 CENTER TER,2023,1346800.0,135000.0,0.15,1955.0,32.008633914491,-80.845461388078
506.0 BUTLER AVE TYBEE ISLAND GA 31328.0 506 BUTLER AVE,2023,900300.0,750000.0,0.15,1966.0,32.00053888718,-80.845968511203
12.0 6TH ST TYBEE ISLAND GA 31328.0 12 6TH ST,2023,712300.0,426200.0,0.18,1966.0,32.007324230811,-80.846306235203
6.0 6TH ST TYBEE ISLAND GA 31328.0 6 6TH ST,2023,919300.0,0.0,0.18,1965.0,32.007324230811,-80.846306235203
1.0 CENTER PL UNIT A TYBEE ISLAND GA 31328.0 1 CENTER PL #A,2023,691300.0,375000.0,0.09,1979.0,32.006806517954,-80.842635999826
1.0 CENTER PL TYBEE ISLAND GA 31328.0 1 CENTER PL,2023,537800.0,0.0,0.06,1979.0,32.006806517954,-80.842635999826
1.0 CENTER PL TYBEE ISLAND GA 31328.0 1 CENTER PL,2023,694600.0,226000.0,0.09,1979.0,32.006806517954,-80.842635999826
3.0 CENTER PL TYBEE ISLAND GA 31328.0 3 CENTER PL,2023,1833100.0,1650000.0,0.16,2010.0,32.006806517954,-80.842635999826
5.0 CENTER PL TYBEE ISLAND GA 31328.0 5 CENTER PL,2023,676600.0,0.0,0.08,1995.0,32.006806517954,-80.842635999826
5.0 CENTER PL TYBEE ISLAND GA 31328.0 5 CENTER PL,2023,698400.0,555000.0,0.08,1995.0,32.006806517954,-80.842635999826
2.0 6TH ST TYBEE ISLAND GA 31328.0 2 6TH ST,2023,1826500.0,0.0,0.44,1950.0,32.007324230811,-80.846306235203
510.0 BUTLER AVE TYBEE ISLAND GA 31328.0 510 BUTLER AVE,2023,737400.0,0.0,0.08,2000.0,32.00053888718,-80.845968511203
510.0 BUTLER AVE TYBEE ISLAND GA 31328.0 510 BUTLER AVE,2023,740400.0,565000.0,0.08,2000.0,32.00053888718,-80.845968511203
8.0 6TH ST UNIT B TYBEE ISLAND GA 31328.0 8 6TH ST #B,2023,729250.0,0.0,0.09,2002.0,32.007324230811,-80.846306235203
8.0 6TH ST UNIT A TYBEE ISLAND GA 31328.0 8 6TH ST #A,2023,1181800.0,0.0,0.09,2002.0,32.007324230811,-80.846306235203
7.0 CENTER PL TYBEE ISLAND 7 CENTER PL,2023,673000.0,0.0,0.08,2002.0,32.006806517954,-80.842635999826
7.0 CENTER PL TYBEE ISLAND 7 CENTER PL,2023,1082400.0,660000.0,0.08,2002.0,32.006806517954,-80.842635999826
3.0 6TH ST TYBEE ISLAND GA 31328.0 3 6TH ST,2023,597000.0,0.0,0.11,1975.0,32.007324230811,-80.846306235203
15.0 6TH ST TYBEE ISLAND GA 31328.0 15 6TH ST,2023,755400.0,645000.0,0.17,1970.0,32.007324230811,-80.846306235203
1.0 6TH ST TYBEE ISLAND GA 31328.0 1 6TH ST,2023,1490300.0,1350000.0,0.12,2000.0,32.007324230811,-80.846306235203
1.0 6TH ST TYBEE ISLAND GA 31328.0 1 6TH ST,2023,1473800.0,1300000.0,0.12,2000.0,32.007324230811,-80.846306235203
7.0 6TH ST TYBEE ISLAND GA 31328.0 7 6TH ST,2023,1128500.0,0.0,0.14,2019.0,32.007324230811,-80.846306235203
9.0 6TH ST UNIT A TYBEE ISLAND GA 31328.0 9 6TH ST #A,2023,687800.0,550000.0,0.11,1955.0,32.007324230811,-80.846306235203
9.0 6TH ST UNIT B TYBEE ISLAND GA 31328.0 9 6TH ST #B,2023,1117800.0,0.0,0.06,2007.0,32.007324230811,-80.846306235203
606.0 BUTLER AVE TYBEE ISLAND GA 31328.0 606 BUTLER AVE,2023,1025900.0,0.0,0.2,1948.0,32.00053888718,-80.845968511203
8.0 6TH PL TYBEE ISLAND GA 31328.0 8 6TH PL,2023,1614900.0,1360000.0,0.2,2005.0,32.005607004746,-80.843240502683
4.0 6TH PL TYBEE ISLAND GA 31328.0 4 6TH PL,2023,1451600.0,850000.0,0.33,1946.0,32.005607004746,-80.843240502683
2.0 6TH PL TYBEE ISLAND GA 31328.0 2 6TH PL,2023,3068000.0,1200000.0,0.45,2021.0,32.005607004746,-80.843240502683
7.0 6TH TER TYBEE ISLAND GA 31328.0 7 6TH TER,2023,750000.0,750000.0,0.17,1949.0,32.006014731179,-80.842954293067
604.0 BUTLER AVE TYBEE ISLAND GA 31328.0 604 BUTLER AVE,2023,747800.0,640000.0,0.17,1975.0,32.00053888718,-80.845968511203
3.0 6TH TER TYBEE ISLAND GA 31328.0 3 6TH TER,2023,2771600.0,1746064.0,0.34,2004.0,32.006014731179,-80.842954293067
5.0 6TH TER TYBEE ISLAND GA 31328.0 5 6TH TER,2023,1969000.0,1141000.0,0.15,2000.0,32.006014731179,-80.842954293067
14.0 7TH ST TYBEE ISLAND GA 31328.0 14 7TH ST,2023,1052400.0,665000.0,0.3,1968.0,32.005411759355,-80.845118088461
6.0 7TH ST TYBEE ISLAND GA 31328.0 6 7TH ST,2023,880200.0,0.0,0.31,1967.0,32.005411759355,-80.845118088461
8.0 7TH ST TYBEE ISLAND GA 31328.0 8 7TH ST,2023,924800.0,515000.0,0.24,1989.0,32.005411759355,-80.845118088461
2.0 7TH ST TYBEE ISLAND GA 31328.0 2 7TH ST,2023,1586900.0,0.0,0.25,1981.0,32.005411759355,-80.845118088461
2.0 7TH ST TYBEE ISLAND GA 31328.0 2 7TH ST,2023,686600.0,905000.0,0.12,1981.0,32.005411759355,-80.845118088461
2.0 7TH ST TYBEE ISLAND GA 31328.0 2 7TH ST,2023,421900.0,0.0,0.03,1981.0,32.005411759355,-80.845118088461
2.0 7TH ST TYBEE ISLAND GA 31328.0 2 7TH ST,2023,434000.0,250000.0,0.03,1981.0,32.005411759355,-80.845118088461
7.0 6TH PL TYBEE ISLAND GA 31328.0 7 6TH PL,2023,998800.0,600000.0,0.2,1960.0,32.005607004746,-80.843240502683
610.0 BUTLER AVE TYBEE ISLAND GA 31328.0 610 BUTLER AVE,2023,914100.0,398000.0,0.2,1972.0,32.00053888718,-80.845968511203
4.0 S 7TH ST TYBEE ISLAND GA 31328.0 4 S 7TH ST,2023,607000.0,0.0,0.12,1991.0,32.005411759355,-80.845118088461
4.0 N 7TH ST TYBEE ISLAND GA 31328.0 4 N 7TH ST,2023,614500.0,0.0,0.12,1991.0,32.005411759355,-80.845118088461
1.0 6TH PL TYBEE ISLAND GA 31328.0 1 6TH PL,2023,1875200.0,0.0,0.49,1985.0,32.005607004746,-80.843240502683
5.0 6TH PL TYBEE ISLAND GA 31328.0 5 6TH PL,2023,986000.0,548000.0,0.16,1994.0,32.005607004746,-80.843240502683
612.0 BUTLER AVE TYBEE ISLAND GA 31328.0 612 BUTLER AVE,2023,1373500.0,0.0,0.14,2006.0,32.00053888718,-80.845968511203
104.0 7TH ST TYBEE ISLAND GA 31328.0 104 7TH ST,2023,344500.0,64900.0,0.1,1938.0,32.005411759355,-80.845118088461
602.0 2ND AVE TYBEE ISLAND GA 31328.0 602 2ND AVE,2023,506200.0,388000.0,0.17,1950.0,31.999379001897,-80.84795506608
606.0 2ND AVE TYBEE ISLAND GA 31328.0 606 2ND AVE,2023,587900.0,515000.0,0.17,1958.0,31.999379001897,-80.84795506608
608.0 2ND AVE TYBEE ISLAND GA 31328.0 608 2ND AVE,2023,533500.0,0.0,0.12,1999.0,31.999379001897,-80.84795506608
610.0 2ND AVE TYBEE ISLAND GA 31328.0 610 2ND AVE,2023,422200.0,408000.0,0.11,1982.0,31.999379001897,-80.84795506608
612.0 2ND AVE TYBEE ISLAND GA 31328.0 612 2ND AVE,2023,475000.0,537000.0,0.11,1982.0,31.999379001897,-80.84795506608
204.0 7TH ST TYBEE ISLAND GA 31328.0 204 7TH ST,2023,637000.0,215000.0,0.43,1935.0,32.005411759355,-80.845118088461
609.0 LOVELL AVE TYBEE ISLAND GA 31328.0 609 LOVELL AVE,2023,807400.0,428900.0,0.11,1974.0,31.999392324026,-80.84721082368
611.0 LOVELL AVE TYBEE ISLAND GA 31328.0 611 LOVELL AVE,2023,524100.0,433000.0,0.11,1972.0,31.999392324026,-80.84721082368
603.0 LOVELL AVE TYBEE ISLAND GA 31328.0 603 LOVELL AVE,2023,428200.0,30500.0,0.12,1939.0,31.999392324026,-80.84721082368
607.0 LOVELL AVE TYBEE ISLAND GA 31328.0 607 LOVELL AVE,2023,653500.0,497000.0,0.11,1974.0,31.999392324026,-80.84721082368
605.0 LOVELL AVE TYBEE ISLAND GA 31328.0 605 LOVELL AVE,2023,646300.0,0.0,0.09,1994.0,31.999392324026,-80.84721082368
600.0 JONES AVE TYBEE ISLAND GA 31328.0 600 JONES AVE,2023,729400.0,760000.0,0.22,1972.0,32.002972341788,-80.847260972065
604.0 JONES AVE TYBEE ISLAND GA 31328.0 604 JONES AVE,2023,330000.0,260000.0,0.16,1971.0,32.002972341788,-80.847260972065
606.0 JONES AVE TYBEE ISLAND GA 31328.0 606 JONES AVE,2023,580000.0,635000.0,0.16,1971.0,32.002972341788,-80.847260972065
611.0 2ND AVE TYBEE ISLAND GA 31328.0 611 2ND AVE,2023,692200.0,852000.0,0.12,1985.0,31.999379001897,-80.84795506608
608.0 JONES AVE TYBEE ISLAND GA 31328.0 608 JONES AVE,2023,640100.0,0.0,0.12,1998.0,32.002972341788,-80.847260972065
605.0 2ND AVE TYBEE ISLAND GA 31328.0 605 2ND AVE,2023,608700.0,399000.0,0.11,1920.0,31.999379001897,-80.84795506608
301.0 6TH ST TYBEE ISLAND GA 31328.0 301 6TH ST,2023,591400.0,0.0,0.22,1938.0,32.007324230811,-80.846306235203
615.0 2ND AVE TYBEE ISLAND GA 31328.0 615 2ND AVE,2023,1128100.0,815000.0,0.22,2005.0,31.999379001897,-80.84795506608
613.0 2ND AVE TYBEE ISLAND GA 31328.0 613 2ND AVE,2023,800000.0,800000.0,0.1,2005.0,31.999379001897,-80.84795506608
610.0 JONES AVE TYBEE ISLAND GA 31328.0 610 JONES AVE,2023,894100.0,575000.0,0.1,2005.0,32.002972341788,-80.847260972065
607.0 2ND AVE TYBEE ISLAND GA 31328.0 607 2ND AVE,2023,1143100.0,675000.0,0.11,2006.0,31.999379001897,-80.84795506608
609.0 2ND AVE TYBEE ISLAND GA 31328.0 609 2ND AVE,2023,764000.0,625000.0,0.11,2008.0,31.999379001897,-80.84795506608
606.0 MILLER AVE TYBEE ISLAND GA 31328.0 606 MILLER AVE,2023,1035500.0,0.0,0.16,2006.0,32.010284753977,-80.84529138518
608.0 MILLER AVE TYBEE ISLAND GA 31328.0 608 MILLER AVE,2023,939500.0,0.0,0.15,2021.0,32.010284753977,-80.84529138518
614.0 MILLER AVE TYBEE ISLAND GA 31328.0 614 MILLER AVE,2023,368400.0,213500.0,0.15,1981.0,32.010284753977,-80.84529138518
616.0 MILLER AVE TYBEE ISLAND GA 31328.0 616 MILLER AVE,2023,795000.0,795000.0,0.16,2021.0,32.010284753977,-80.84529138518
402.0 7TH ST TYBEE ISLAND GA 31328.0 402 7TH ST,2023,671900.0,147000.0,0.3,1982.0,32.005411759355,-80.845118088461
607.0 JONES AVE TYBEE ISLAND GA 31328.0 607 JONES AVE,2023,525600.0,335000.0,0.17,1950.0,32.002972341788,-80.847260972065
605.0 JONES AVE TYBEE ISLAND GA 31328.0 605 JONES AVE,2023,455000.0,250000.0,0.13,1968.0,32.002972341788,-80.847260972065
603.0 JONES AVE TYBEE ISLAND GA 31328.0 603 JONES AVE,2023,500000.0,153500.0,0.15,1971.0,32.002972341788,-80.847260972065
601.0 JONES AVE TYBEE ISLAND GA 31328.0 601 JONES AVE,2023,418000.0,0.0,0.15,1940.0,32.002972341788,-80.847260972065
610.0 MILLER AVE TYBEE ISLAND GA 31328.0 610 MILLER AVE,2023,715300.0,730000.0,0.16,1997.0,32.010284753977,-80.84529138518
612.0 MILLER AVE TYBEE ISLAND GA 31328.0 612 MILLER AVE,2023,658900.0,560000.0,0.15,2000.0,32.010284753977,-80.84529138518
602.0 MILLER AVE TYBEE ISLAND GA 31328.0 602 MILLER AVE,2023,480000.0,0.0,0.16,1969.0,32.010284753977,-80.84529138518
403.0 6TH ST TYBEE ISLAND GA 31328.0 403 6TH ST,2023,562500.0,310000.0,0.15,1993.0,32.007324230811,-80.846306235203
609.0 JONES AVE TYBEE ISLAND GA 31328.0 609 JONES AVE,2023,613600.0,0.0,0.3,1945.0,32.002972341788,-80.847260972065
503.0 6TH ST TYBEE ISLAND GA 31328.0 503 6TH ST,2023,568600.0,0.0,0.37,1987.0,32.007324230811,-80.846306235203
601.0 6TH ST TYBEE ISLAND GA 31328.0 601 6TH ST,2023,455900.0,99900.0,0.15,1985.0,32.007324230811,-80.846306235203
601.0 6TH ST TYBEE ISLAND GA 31328.0 601 6TH ST,2023,474700.0,99000.0,0.15,1985.0,32.007324230811,-80.846306235203
506.0 7TH ST TYBEE ISLAND GA 31328.0 506 7TH ST,2023,562300.0,0.0,0.28,1980.0,32.005411759355,-80.845118088461
605.0 MILLER AVE TYBEE ISLAND GA 31328.0 605 MILLER AVE,2023,1224500.0,346667.0,0.29,2019.0,32.010284753977,-80.84529138518
501.0 6TH ST TYBEE ISLAND GA 31328.0 501 6TH ST,2023,506900.0,470000.0,0.26,1985.0,32.007324230811,-80.846306235203
615.0 MILLER AVE TYBEE ISLAND GA 31328.0 615 MILLER AVE,2023,506700.0,235000.0,0.15,1994.0,32.010284753977,-80.84529138518
613.0 MILLER AVE TYBEE ISLAND GA 31328.0 613 MILLER AVE,2023,508400.0,0.0,0.15,1995.0,32.010284753977,-80.84529138518
504.0 7TH ST TYBEE ISLAND GA 31328.0 504 7TH ST,2023,687500.0,143000.0,0.26,1995.0,32.005411759355,-80.845118088461
501.0 7TH ST TYBEE ISLAND GA 31328.0 501 7TH ST,2023,509300.0,0.0,0.15,1979.0,32.005411759355,-80.845118088461
503.0 7TH ST TYBEE ISLAND GA 31328.0 503 7TH ST,2023,654300.0,250000.0,0.46,2011.0,32.005411759355,-80.845118088461
713.0 JONES AVE TYBEE ISLAND GA 31328.0 713 JONES AVE,2023,611500.0,0.0,0.22,1968.0,32.002972341788,-80.847260972065
711.0 JONES AVE TYBEE ISLAND GA 31328.0 711 JONES AVE,2023,593200.0,0.0,0.23,1968.0,32.002972341788,-80.847260972065
707.0 JONES AVE TYBEE ISLAND GA 31328.0 707 JONES AVE,2023,688500.0,349000.0,0.23,1965.0,32.002972341788,-80.847260972065
701.0 JONES AVE TYBEE ISLAND GA 31328.0 701 JONES AVE,2023,704900.0,118000.0,0.23,1969.0,32.002972341788,-80.847260972065
403.0 7TH ST TYBEE ISLAND GA 31328.0 403 7TH ST,2023,567000.0,243900.0,0.16,1995.0,32.005411759355,-80.845118088461
404.0 8TH ST TYBEE ISLAND GA 31328.0 404 8TH ST,2023,984800.0,320000.0,0.3,2006.0,32.003975068487,-80.845645458159
715.0 JONES AVE TYBEE ISLAND GA 31328.0 715 JONES AVE,2023,663500.0,0.0,0.45,1966.0,32.002972341788,-80.847260972065
406.0 8TH ST UNIT A TYBEE ISLAND GA 31328.0 406 8TH ST #A,2023,384000.0,300000.0,0.08,2006.0,32.003975068487,-80.845645458159
406.0 8TH ST UNIT B TYBEE ISLAND GA 31328.0 406 8TH ST #B,2023,435800.0,0.0,0.09,2006.0,32.003975068487,-80.845645458159
713.0 2ND AVE TYBEE ISLAND GA 31328.0 713 2ND AVE,2023,638500.0,326560.0,0.21,1950.0,31.999379001897,-80.84795506608
707.0 2ND AVE TYBEE ISLAND GA 31328.0 707 2ND AVE,2023,482800.0,250000.0,0.11,1948.0,31.999379001897,-80.84795506608
705.0 2ND AVE TYBEE ISLAND GA 31328.0 705 2ND AVE,2023,434400.0,375000.0,0.11,1940.0,31.999379001897,-80.84795506608
703.0 2ND AVE TYBEE ISLAND GA 31328.0 703 2ND AVE,2023,511000.0,425000.0,0.11,1940.0,31.999379001897,-80.84795506608
701.0 2ND AVE TYBEE ISLAND GA 31328.0 701 2ND AVE,2023,566500.0,0.0,0.11,1940.0,31.999379001897,-80.84795506608
704.0 JONES AVE TYBEE ISLAND GA 31328.0 704 JONES AVE,2023,432700.0,125000.0,0.11,1948.0,32.002972341788,-80.847260972065
706.0 JONES AVE TYBEE ISLAND GA 31328.0 706 JONES AVE,2023,454300.0,305000.0,0.1,1988.0,32.002972341788,-80.847260972065
708.0 JONES AVE TYBEE ISLAND GA 31328.0 708 JONES AVE,2023,659000.0,378000.0,0.11,1950.0,32.002972341788,-80.847260972065
712.0 JONES AVE TYBEE ISLAND GA 31328.0 712 JONES AVE,2023,297300.0,65000.0,0.11,1984.0,32.002972341788,-80.847260972065
710.0 JONES AVE TYBEE ISLAND GA 31328.0 710 JONES AVE,2023,413300.0,40000.0,0.11,1940.0,32.002972341788,-80.847260972065
709.0 2ND AVE TYBEE ISLAND GA 31328.0 709 2ND AVE,2023,702100.0,450000.0,0.11,1935.0,31.999379001897,-80.84795506608
